date,tags
2023-02-20 14:01:18 GMT,"Harry Potter, OC x Charlie Weasley, Found Family, Hurt/comfort, Emotional trauma, Hogwarts, Girl who died protecting him, boy who lived"
2023-02-20 08:25:40 GMT,"oikawa x y/n, oikawa x reader, oikawa fluff, hurt/comfort, ticklish!reader, ler!oikawa, lee!reader, injured!reader, haikyuu x reader comfort, haikyuu tickle, shy!reader, haikyuu tickling, Holy shit I was gone for a long time"
2023-02-20 06:08:32 GMT,"99c sale, bisexual romance, Contemporary M/M Romance, Gwen Martin, Hurt/Comfort, Out for You, Second chance at love, small town romance"
2023-02-20 03:03:48 GMT,"harringrove for turkey, harringrove, steve harrington, billy hargrove, hurt/comfort, steve harrington/billy hargrove, ihni, prompt"
2023-02-20 02:27:51 GMT,"angst, hurt/comfort, whump, emotional whump"
2023-02-19 23:03:01 GMT,"Candy Heart Valentine Event, chve2k23, hurt/comfort, tw: grief, angst, light on the tickles admittedly, ken ryuguji, draken, mikey, manjiro sano"
2023-02-19 21:24:35 GMT,"whump, hurt/comfort, writing problems, whump community, whump aesthetic"
2023-02-19 18:23:39 GMT,"NOT A PROMPT, hero x villain, villain x hero, hurt/comfort, kind of, writing, my writing, writeblr, writers of tumblr, writers on tumblr, not a prompt, villains and heroes, heroes and villains, torture, interrogation, just realised i hadnt posted in like 3 weeks, such a good posting schedule"
2023-02-19 17:16:45 GMT,"rex's fanfic, star wars fanfiction, obikin, fifty shades au, hurt/comfort, obikin bingo"
2023-02-19 16:52:32 GMT,"fic rec's :), totally go check out these blogs, hurt/comfort, whump, snzfic, sickfic, :)"
2023-02-19 15:01:55 GMT,"writeblr, hurt/comfort, queer fiction, original fiction, lgbt fiction, sapphic romance, queer fantasy, queer romance, queer love, wlw, lesbian, gay, nonbinary, transgender, bisexual, writing community, writblr, dark academia, sapphic, historical fantasy, blood and thorns, chapter 5, the last of us part 2, 5.1, frigga thorneheart, sapphire thorneheart"
2023-02-19 14:14:29 GMT,"whump, hurt/comfort, h/c, whump prompts, h/c prompts, hurt/comfort prompts, whump writing, whump blog, whump community, fic prompts, ask game, this is entirely self indulgent lmao, i wanna write but i can't decide What, bonus points for guessing the album lol, it's been on repeat in my soul for like 3 months"
2023-02-19 11:41:48 GMT,"short story, creative writing, a dream deferred, Ana Hawke, hurt/comfort, enemies to friends trope, original story, fiction, enemies to lovers"
2023-02-19 00:36:30 GMT,"criminal minds, emily prentiss, trauma, beauty, hurt/comfort, empathy, just a girl, sadgirl, sadbeautifultragic"
2023-02-18 20:18:10 GMT,"Witcher, Modern AU, Biker AU, Geraskier, Hurt/Comfort, Emotional Hurt/Comfort, Found Family, Hurt Jaskier, Disabled Jaskier, Major Character Injury, Disabled Character, Physical Disability, Chronic Pain, Angst With a Happy Ending, To the Night We Met"
2023-02-18 20:08:57 GMT,"Roy Mustang, FMA, FMAB, whump, hurt/comfort, my friend sent me this, like finding a well in a desert, amazing, blood tw, injury tw, gore tw"
2023-02-18 19:25:12 GMT,"whump ask game, hurt/comfort ask game, whump, hurt/comfort, whumpee x caretaker, caretaker x whumpee, injury, fainting, angry caretaker, blood, stabbing, if you guys want context just let me know!, writing, writeblr, creative writing"
2023-02-18 12:36:51 GMT,"short story, creative writing, a dream deferred, Ana Hawke, hurt/comfort, enemies to friends trope, original story, fiction, enemies to lovers"
2023-02-18 04:31:33 GMT,"febuwhump2023, febuwhumpday14, captivity, fire emblem engage, hurt/comfort, kidnapping, alcryst, alcryst's low self-esteem, author thinks they're clever, beating, knife to the throat, rope burns, fear"
2023-02-18 02:02:10 GMT,"Alternate Universe- no vecna, hurt/comfort, Jewish Chrissy, established relationship, angst, Chrissy POV, one-shot, status: completed, eddie munson, eddissy, eddie and chrissy, eddie x chrissy, chrissy deserved better, munningham, eddsy, hellcheer, chreddie, stranger things, chrissy cunningham"
2023-02-18 01:41:14 GMT,"sister beatrice, warrior nun fic, avatrice fic, angst with a happy ending, hurt/comfort, Beatrice and Lilith friendship"
2023-02-17 20:56:06 GMT,"katsuki x reader, katsuki x male reader, bakugou x male reader, x reader, hurt/comfort, bakugou comfort"
2023-02-17 13:02:35 GMT,"good omens, ineffable husbands, hurt/comfort, mod d"
2023-02-17 11:40:46 GMT,"sympathy, love, sympathetic, hurt/comfort, poor little meow meow, relationship, will x dorothea, if it ain't me, fanfic inspo, reminds me of, kendall x jess, romance novel inspo, quotes, lit, words, excerpts, quote, literature, classics, george eliot, middlemarch"
2023-02-17 11:24:13 GMT,"established relationship, hurt/comfort, fluff, gen, short fic, stevetony, stony, author: sheron"
2023-02-17 05:42:02 GMT,"short story, creative writing, a dream deferred, Ana Hawke, hurt/comfort, enemies to friends trope, original story, fiction, enemies to lovers"
2023-02-17 04:24:14 GMT,"zuko, sokka, zukka, zukka fanfic, hurt/comfort, destroyer, ao3, atla fanfic"
2023-02-17 03:37:56 GMT,"polls, tumblr polls, fanfiction, ao3, hurt/comfort, hurt/no comfort, comfort/no hurt, comfort, angst, fluff"
2023-02-17 02:39:27 GMT,"our life now and forever, qiu lin, fanfic, hurt/comfort, fluff, qiu lin x reader, x reader, our life x reader"
2023-02-17 01:54:25 GMT,"poppy playtime, mommy long legs, daddy long legs, gender dysphoria, hurt/comfort, lgbtq"
2023-02-16 23:37:32 GMT,"the good the bad and the ugly, hurt/comfort, fanfiction"
2023-02-16 23:12:22 GMT,"Spamton NEO, spamton, spamton g spamton, Nuttdoodles, hurt/comfort, he loves you, spamton x reader, so sweet its gonna give you a toothache, HELPP I LOVE DRAWING HIM"
2023-02-16 19:12:49 GMT,"area hysteria, sweet anons, mp100, reigen arataka, hurt/comfort"
2023-02-16 10:25:57 GMT,"hurt/comfort, harringrove, steve harrington, billy x steve, billy harringrove, stranger things"
2023-02-16 05:41:44 GMT,"arya x gendry, game of thrones, fanfiction, ao3, hurt/comfort, angst, fluff, friends to lovers, romance, little bit of blood"
2023-02-16 03:43:38 GMT,"daniel evans, blue writes, ask response, hurt/comfort, he is NOT the one who cut off her wings i wanna make that clear"
2023-02-16 02:48:43 GMT,"haikyuu!!, hurt/comfort, tsukishima x reader, hq tsukishima, fluff, angst, non proofread"
2023-02-16 00:39:44 GMT,"snzblr, hurt/comfort, snzfic, c/ritical r/ole"
2023-02-15 20:33:01 GMT,"chicago med, my fic, fanfic, hurt/comfort, sickfic, connor rhodes, robin charles, maggie lockwood, will hallstead, and a few others make an appearance"
2023-02-15 19:09:45 GMT,"feel free to add on!, the ​comfort in hurt/comfort is imperative to me, hurt/comfort, whump tropes, whump, whump dialogue, could also be, whump prompt"
2023-02-15 12:30:15 GMT,"hurt/comfort, getting together, angst with a happy ending, gen, stevetony, stony, author: dapperanachronism"
2023-02-15 11:58:33 GMT,"short story, creative writing, a dream deferred, Ana Hawke, hurt/comfort, enemies to friends trope, original story, fiction, enemies to lovers, enemies to friends to lovers"
2023-02-15 11:54:01 GMT,"whump, telepathy whump, angst, hurt/comfort, sci fi writing prompts, whump prompts"
2023-02-15 06:21:56 GMT,"grillster, undertale, hurt/comfort, fanfiction"
2023-02-15 01:07:37 GMT,"geraskier, geraskier fic, hurt/comfort, drabble"
2023-02-14 22:33:53 GMT,"crying prompts, hurt/comfort, hurt/comfort prompts, emotional, fluff prompts"
2023-02-14 06:14:15 GMT,"quickreaverart, J2, spn rpf, hurt/comfort, broken bones, kissy kissy, hey sweetheart, happy valentine's day!"
2023-02-14 04:42:44 GMT,"Implied/Referenced Child Abuse, child abuse, past child abuse, hurt/comfort, POV Jake “Hangman” Seresin, Hurt Jake “Hangman” Seresin, febwhump, hangman fanfiction, hangman fic, hangman x reader, hangman imagine, jake hangman seresin, hangman angst"
2023-02-13 21:32:41 GMT,"Alternate universe- everyone lives/nobody dies, Chrissy needs a hug, she needs a lot of hugs, established relationship, hurt/comfort, angst, good parent Wayne, Eddie is a sweetie, Chrissy POV, one-shot, status: completed, eddie munson, eddissy, eddie and chrissy, eddie x chrissy, chrissy deserved better, hellcheer, eddsy, munningham, chreddie, stranger things, chrissy cunningham"
2023-02-13 13:22:21 GMT,"miranda hilmarson, miranda hilmarson x reader, female reader, angst, hurt/comfort, protectiveness, cuddling, top of the lake, whump, answered request, significant other reader"
2023-02-13 09:13:37 GMT,"quiobi, obi wan kenobi, qui gon jinn, reclaim the tag, hurt/comfort"
2023-02-13 05:12:01 GMT,"whumplr, avian whump, avian headcanons, hurt/comfort, avian, avian prompts, mine"
2023-02-13 01:12:43 GMT,"Fnaf, security breach, Montgomery gator, reader, hurt/comfort, Sunnydrop, Moondrop, daycare attendant, on the ropes, Happy almost valentines day guys <3"
2023-02-12 18:18:19 GMT,"mine, ao3 stats, bandom, hurt/comfort, ao3"
2023-02-12 16:12:31 GMT,"Wounded, Whump, Bandages, Whump art, hurt/comfort"
2023-02-12 15:22:28 GMT,"hurt/comfort, angst, post war, canon compliant, hurt keith, protective lance, klance, keith kogane, galra keith, lance mcclain"
2023-02-12 10:31:49 GMT,"merlin, 5000 10000 words, rating teenplus, merlin/arthur, hurt/comfort, angst, protective"
2023-02-12 05:06:42 GMT,"oc stuff, fanfic, hurt/comfort, so cute, writing, gay men"
2023-02-12 03:26:45 GMT,"bridgerton, waterlilyrose, fic preview, kanthony, hurt/comfort, anthony takes care of kate, because i say so, kate and anthony, anthony bridgerton, fanfiction, kate sharma, fanfic"
2023-02-12 00:40:11 GMT,"rise of the teenage mutant ninja turtles, tmnt fandom, au?, size swap, hurt/comfort"
2023-02-11 23:49:49 GMT,"masterlist, smut, fluff, angst, hurt/comfort, genshin asks, asks, genshin masterlist, genshin impact x reader, genshin impact x male reader, genshin impact x gn reader, genshin x reader, genshin x male reader, genshin x gn reader, genshin x y/n, genshin x you, genshin fluff, genshin angst, genshin smut, genshin whump, genshin hurt/comfort, genshin, genshin impact, male reader asks, genshin impact male reader asks, male reader, male reader smut, male reader insert, x male reader, top male reader"
2023-02-11 22:27:02 GMT,"original poem, hope you like it, sad, hurt/comfort, poetry book"
2023-02-11 21:27:31 GMT,"my fic, obi wan kenobi, anakin skywalker, legacies entwined zine, hurt/comfort"
2023-02-11 20:32:39 GMT,"fanfiction, fanfic, hurt/comfort, hurt/no comfort, word count"
2023-02-11 17:28:35 GMT,"shit my husband says, things my husband says, my husband, fanfic, hurt/comfort, idk lmao"
2023-02-11 17:11:51 GMT,"buddie, buddie fic, whump, hurt/comfort, badthingshappenbingo, kristen999writes"
2023-02-11 15:32:52 GMT,"writing, hurt/comfort, self healing"
2023-02-11 14:06:55 GMT,"Witcher, Modern Au, Biker AU, Geraskier, Hurt/Comfort, Hurt Jaskier, Disabled Jaskier, Chronic Pain, I swear this chapter has so much fluff, And Ciri who is a sweet little bean, Dream disco, Shoulder hinges"
2023-02-11 13:46:58 GMT,"whump gif, whump stuff, whump, hurt/comfort, injured, tv, whumpee, shot, classic whump, vintage whump, whumper, hurt!dean, lucifer hurt, whump drabble, whump ideas"
2023-02-11 13:43:21 GMT,"dead space, dead space remake, isaac clarke, elizabeth cross, hurt/comfort"
2023-02-11 06:20:05 GMT,"moral orel, orel puppington, joe secondopinonson, joe x orel, hurt/comfort, excerpt from my upcoming fic lol"
2023-02-11 06:05:17 GMT,"writing prompt, imagine your otp, otp, fluff prompt, hurt/comfort, villain x hero, pining prompts, angst prompt"
2023-02-11 03:50:49 GMT,"AAAAAAAAAAAAAAAAAH, sharpe, fanfiction, cerebrodrabble, hurt/comfort, whump, i'm just running headlong into this one hhhhhhh, no maps we wing it"
2023-02-11 03:33:44 GMT,"zuko, sokka, zukka, hurt/comfort, zukka fanfic, bpd, I am writing with my burnt hand about the nature of fire"
2023-02-11 03:31:44 GMT,"zuko, sokka, zukka, zukka fanfic, hurt/comfort, bpd, I am writing with my burnt hand about the nature of fire"
2023-02-11 00:24:41 GMT,"fic recommendation, ao3 fanfic, fan fic, mob psycho 100, hurt/comfort, mp100, reigen arataka"
2023-02-11 00:04:03 GMT,"found family, the power of friendship, hurt/comfort, heir to the throne gets captured by rebels and realizes they’ve been fed lies all their life, now they’ve developed empathy for others, and now they must act on what they’ve learned or risk becoming complicit, oh no that means they must kill the currult king who also happens to be their father"
2023-02-10 22:33:18 GMT,"alternate universe, alternate universe  canon divergence, chrissy needs a hug, hurt/comfort, angst, fluff, Eddie is a sweetie, chrissy pov, one-shot, part of a series, status: completed, eddie munson, eddissy, eddie and chrissy, eddie x chrissy, chrissy deserved better, eddsy, hellcheer, munningham, chreddie, stranger things, chrissy cunningham"
2023-02-10 21:53:24 GMT,"og post, rec list, LOTR, The Hobbit, hurt/comfort, anon ask, follow-up"
2023-02-10 17:11:02 GMT,"whump, whump writing, hurt/comfort, h/c, aftermath of whump, painful wound cleaning, traumatized whumpee, protective caretaker, caretaker, captivity, my writing"
2023-02-10 16:26:25 GMT,"hurt/comfort, ask game, hurt/comfort ask game, whump, recovery whump, whump ask game, as requested, whumpee x caretaker, caretaker x whumpee, panic, panic attack, fainting, bridal carry, referenced restraints, ptsd, recovery, writing, writeblr, creative writing, writing community, creative writing community, whump community, snippet, whump snippet, writing snippet"
2023-02-10 16:03:44 GMT,"angst, fluff, hurt/comfort, canon divergence, au canon divergence, omori spoilers, crack, not beta read, implied/referenced suicide, post-canon, mari lives, omori, fanfiction, ao3, statistics, phantom statistician"
2023-02-10 15:28:29 GMT,"levi x reader, hurt/comfort, levi x you, levi x gender neutral reader, levi ackerman angst, levi ackerman x reader, levi fic, levi ackerman fanfiction, 2k event"
2023-02-10 13:47:26 GMT,"eun's blurb nights, feb ‘23 blurb night, hurt/comfort, fluff, chris evans, steve rogers, andy barber, ransom drysdale, curtis everett, frank adler, jake jensen, ari levinson, lloyd hansen, chris evans fanfiction, chris evans x reader, chris evans fluff, chris evans x y/n"
2023-02-10 12:58:33 GMT,"hurt/comfort, embrace, comfort, sadness, make it better, fanfic inspo, romance novel inspo, hold me, hold you, put your arms around me, quotes, lit, words, excerpts, quote, literature, shannon messenger, exile"
2023-02-10 09:14:52 GMT,"tw depressing thoughts, hurt/comfort, im sorry, im crying, i'm sad"
2023-02-10 06:40:56 GMT,"injury, hurt/comfort, hurt saul, saul silva, ftws bloom, terra harvey, aisha, musa, ftws, fic, febuwhump, febuwhumpday10"
2023-02-10 03:46:01 GMT,"kaifard, ffxiv, leowol, leofard, hurt/comfort, mostly comfort, Post-the vault, Heavensward, implied haurchefant/wol, until *gestures* you know, leofard/wol, that one anon that said they binged my fics I love you and they're all going on this blog, to everyone else I'm sorry the tag is being flooded again, only solution is obviously drown me out with more art :), eh? eh?"
2023-02-10 01:17:49 GMT,"genshin impact, venti the bard, venti x reader, hanahaki, hurt/comfort, x reader, one shot, short story, genshin x reader"
2023-02-09 22:33:07 GMT,"marvel fic, slashers, angst, fluff, hurt/comfort, marvel hurt/comfort, marvel angst, slasher fic"
2023-02-09 17:44:40 GMT,"ask runaan, runaan answers, hurt/comfort, i am a terrible patient, ethari will never say so, but i simply prefer to be in perfect form at all times"
2023-02-09 13:00:39 GMT,"hurt/comfort, historical romance, whump"
2023-02-09 06:28:39 GMT,"hurt/comfort, hurt andreas, saul silva, andreas of eraklyon, saundreas, fic, ftws, febuwhump, febuwhumpday9"
2023-02-09 03:39:00 GMT,"project sekai x reader, x reader, akito shinonome x reader, request, hurt/comfort, gn reader"
2023-02-09 00:32:34 GMT,"Alternate Universe- canon divergence, season 4 fix it, hurt/comfort, angst, BAMF Chrissy, Eddie is a sweetie, Chrissy is coping, Chrissy POV, multiple chapters, status: completed, eddie munson, eddissy, eddie and chrissy, eddie x chrissy, chrissy deserved better, hellcheer, eddsy, munningham, chreddie, stranger things, chrissy cunningham"
2023-02-08 22:28:55 GMT,"✧.* ʕ •ᴥ• ʔ zaria speaks, we're getting, smut (real filthy one at that cause .. spit.. yeah that's all im gunna say), hurt/comfort, and tooth rotting fluff !!!!, uwaaah, they're almost done just need to tweak them a lil u3u, it's all bc of that stupid pill i didn't rly think it'd work that way on me ! sobs, at least i'm not gettin pregnant anytime soon woohoo"
2023-02-08 19:28:03 GMT,"foryou, love quote, hurt/comfort"
2023-02-08 17:31:12 GMT,"kingdom hearts, post kh3, hurt/comfort, soriku, kingdom hearts canon compliant, Sora, Riku, Kairi, my fic, angst, kh"
2023-02-08 16:15:11 GMT,"spatort, tatort, adam schürk, leo hölzer, hurt/comfort, spotfiy, tatort saarbrücken, Spotify"
2023-02-08 15:03:13 GMT,"spn, spn fandom, hurt/comfort, sam winchester, sam winchester x reader, sam x reader, sam winchester x you, supernatural"
2023-02-08 14:40:50 GMT,"stranger things, eddie munson, steve harrington, steddie, hurt/comfort, steddie tattoo, steve x eddie"
2023-02-08 13:17:12 GMT,"ficlet, hurt/comfort, eddies scar, stranger things, steve harrington, stranger things s4, eddie munson, st4, steddie, stranger things season 4"
2023-02-08 12:42:31 GMT,"a03 fanfic, toh fanfic, willow x hunter, hurt/comfort, hunter noceda, willow park, raine x eda, eda clawthorne, camila noceda, gus porter, toh vee, toh hunter, toh camila, luz nodeda, toh luz, luz x amity, amity blight"
2023-02-08 09:28:40 GMT,"dead space, isaac clarke, elizabeth cross, hurt/comfort, fanfiction"
2023-02-08 08:44:49 GMT,"lots of people like prompt 2 so expect to see it a lot haha, hurt/comfort, ficlet, Bhits5k, stranger things, steve harrington, stranger things s4, eddie munson, st4, steddie, valentines day"
2023-02-08 02:25:36 GMT,"knee, hurtcore, hurt/comfort, hurtful, my knees r kill1ng me lol, just wanting some attention"
2023-02-07 18:03:42 GMT,"Shiara, Commander Shepard, Liara T'soni, Canon, Hurt/Comfort, Fanfiction, Mass Effect, Garrus Vakarian"
2023-02-07 15:45:55 GMT,"teen wolf, scottuary2023, scott mccall, whump, hurt/comfort, graphic depictions of an injury, stab wound, blood, teen wolf au, alternate universe, fanfiction, writing"
2023-02-07 13:32:37 GMT,"whump, polls, whump polls, hurt no comfort, hurt/comfort"
2023-02-07 11:08:09 GMT,"fyppage, hurt/comfort, speak up, writing"
2023-02-07 04:44:17 GMT,"its sooooo good, hurt/comfort"
2023-02-07 04:38:28 GMT,"danny phantom, fic recs, dp fic recs, hurt/comfort, asks answered"
2023-02-07 04:26:17 GMT,"castle, castle fanfiction, rick castle, kate beckett, hurt/comfort"
2023-02-06 21:32:38 GMT,"Alternate Universe- no vecna, Chrissy is desperate, angst, hurt/comfort, fluff, mutual pining, strangers to friends to lovers, Chrissy needs a hug, smut, alternating POV, multiple chapters, status: WIP, eddie munson, eddissy, eddie and chrissy, eddie x chrissy, chrissy deserved better, eddsy, hellcheer, munningham, chreddie, stranger things, chrissy cunningham"
2023-02-06 20:59:21 GMT,"hurt/comfort, whump, long haired whumpee, hair whump, emotional whump, whumpee x caretaker, lady whump, hand whump, mentioned"
2023-02-06 20:22:37 GMT,"wolfson, wolfsbury, hurt/comfort, wilson, wolfgang, ds wolfgang, my writing"
2023-02-06 18:46:42 GMT,"avatar the way of water, neytiri, neteyam, jake sully, hurt/comfort, the songcord"
2023-02-06 16:30:52 GMT,"drawing, sketch, pain, hurt/comfort"
2023-02-06 14:16:33 GMT,"fanfiction, fanart, bookish, tropes, hurt/comfort"
2023-02-06 11:50:10 GMT,"hurt/comfort, wolfson, wolfsbury, ??? what the fuck do people call their ship name, ds wolfgang, wilson, my uploads"
2023-02-06 09:22:42 GMT,"tw sh, hurt/comfort, woah look I'm alive, im still procrastinating, probably won't do allot of overwatch but this was for my friend so no writers block 😭, Hanzo Shimada x fem reader, Hanzo x fem reader, the dragons are probably the best part of this fr"
2023-02-06 03:52:39 GMT,"archive of our own, fanfic, hurt/comfort"
2023-02-06 03:51:11 GMT,"I am back again with more Skull and more flustered cody, mild whump, but lots of embarrassment, codywan, hurt/comfort, crack, fanfiction, fanfic"
2023-02-05 21:12:05 GMT,"hurt/comfort, whump, polls"
2023-02-05 20:19:41 GMT,"stranger things, jargyle, jargyle hurt/comfort, hurt/comfort, fuck Lonnie, johnathan byers, argyle, does he have a last name yet?, Johnathan byers my beloved"
2023-02-05 18:31:20 GMT,"fanfiction on ao3, fanfiction, fanfic, angst, hurt/comfort, fanfiction reader problems, fanfiction reader are masochists, ao3, ao3 stuff"
2023-02-05 15:06:26 GMT,"supernatural, fanfic, hurt/comfort, dean winchester, ao3"
2023-02-05 13:38:50 GMT,"haters, its ok im ok, i’m sad, hurt/comfort, when?"
2023-02-05 08:52:48 GMT,"ao3 stuff, fanfic, hurt/comfort, i am lonely, i am longing, i am losing my fucking mind, i hate everything, i’m gay"
2023-02-05 03:12:42 GMT,"sulky ama, hurt/comfort, and the philosophy thereof, also on squeeeeeeeeee"
2023-02-05 00:32:34 GMT,"Alternate Universe, hunger games au, Mutual pining, district 11, hurt/comfort, supportive Wayne, Chrissy's parents are the worst, angst, eventual happy ending, hugs, hugs everywhere, they're in love, Eddie POV (so far), multiple chapters, status: WIP, eddie munson, eddissy, eddie and chrissy, eddie x chrissy, chrissy deserved better, eddsy, hellcheer, munningham, stranger things, chreddie, chrissy cunningham"
2023-02-05 00:16:35 GMT,"hurt/comfort, unrequited romance, angst, my ocs, (?), totally not based on real events, totally not based on my life, just a part of my story, Spotify"
2023-02-04 23:29:18 GMT,"Hurt/Comfort, Ангст, Грязный реализм, Драма, Дружба, Забота / Поддержка, Любовь/Ненависть, Мелодрама, Насилие, Нервный срыв, Нецензурная лексика, Обиды, Повседневность, Приступы агрессии, Психологическое насилие, Романтика, Трагедия, Флафф, bts, bts fanfic, bts jhope, bts yoongi, bts jimin, bts taehyung, bts jungkook, bts namjoon, bts seokjin"
2023-02-04 21:53:13 GMT,"isaac clarke, dead space, dead space remake, hurt/comfort, fanfiction"
2023-02-04 19:07:34 GMT,"hurt/comfort, whump, polls, h/c"
2023-02-04 18:52:24 GMT,"demon, angel, whump, writing, hurt/comfort, wings, angel wings, angel whump, wing whump, let me know if i should add more tags, whump writing, suggest some names for the angel and demon ladies, female whumpee, whumpee"
2023-02-04 16:23:28 GMT,"gotta find that perfect hurt/comfort before bed, fanfiction, fanfic, hurt/comfort, angst, blorbo"
2023-02-04 10:19:41 GMT,"sasodei, deidara, sasori, fanfiction, hurt/comfort, angst, akatsuki, tobi, zetsu, sasori x deidara"
2023-02-04 03:58:26 GMT,"tony stark x reader, avengersbingo, tony stark x gn!reader, hurt/comfort, tony stark imagine, tony stark x you, iron man x reader, iron man x you, tony stark, iron man, mcu fanfiction, marvel fanfiction, iron man x gn!reader"
2023-02-04 02:01:36 GMT,"warrior nun, warrior nun fic, avatrice, my fics, hurt/comfort, angst, because I can't write anything without angst, <3, ava and beatrice, ava silva, sister beatrice"
2023-02-04 01:35:44 GMT,"fanfics, fanfiction, sucker for hurt comfort, hurt/comfort, a03, ao3, archive of our own, a03 fics, a03 fanfic, fandom, anime, mha, haikyuu, demon slayer"
2023-02-04 00:40:59 GMT,"hurt/comfort, 2k12 raph, 2k12 leo"
2023-02-03 23:32:32 GMT,"Alternate Universe- canon divergence, post-vecna, pining, hurt/comfort, in love, they're in love, okay, Eddie lives, Chrissy lives, smut, Eddie POV, one-shot, status: completed, eddie munson, eddissy, eddie and chrissy, eddie x chrissy, chrissy deserved better, hellcheer, eddsy, munningham, chreddie, stranger things, chrissy cunningham"
2023-02-03 21:24:57 GMT,"h/c, hurt/comfort, whump, polls"
2023-02-03 12:28:24 GMT,"dead space remake, dead space, isaac clarke, elizabeth cross, hurt/comfort, fanfiction"
2023-02-03 09:34:51 GMT,"hurt/comfort, polls, whump"
2023-02-03 06:53:26 GMT,"spider socorro, avatar, awow, hurt/comfort, ptsd, max patel, norm spellman, jake sully, canzonii fics"
2023-02-03 03:26:58 GMT,"dead space, isaac clarke, elizabeth cross, fanfiction, hurt/comfort"
2023-02-03 02:56:08 GMT,"au: no powers, kidfic, fluff, hurt/comfort, introspective, getting together, gen, short fic, stevetony, stony, author: XtaticPearl"
2023-02-03 00:26:21 GMT,"kingdom hearts fic, soriku, destiny trio, hurt/comfort, post kh3, Sora has depression, but he's getting better, canon compliant, badass Sora, my fic"
2023-02-02 22:31:44 GMT,"Alternate Universe- canon divergence, post vecna, angst, a lot of angst, hurt/comfort, you will cry, grab some tissues, Chrissy lives, grief/mourning, outside POV, one-shot, status: Completed, eddie munson, eddissy, eddie and chrissy, eddie x chrissy, chrissy deserved better, hellcheer, eddsy, chreddie, chrissy cunningham, munningham, wayne munson"
2023-02-02 21:20:02 GMT,"NOT A PROMPT, some good old, hurt/comfort, hero x villain, villain x hero, fluff, hugging, fantasy, enemies to lovers, writing, my writing, writeblr, writing snippet, theyre so cute, i love villain theyre adorable"
2023-02-02 20:20:51 GMT,"mint's fanfiction, linked universe, lu wind, angst, hurt/comfort, mention of a minor drinking alcohol to help with pain, blood, stiches, lu wind angst"
2023-02-02 19:23:06 GMT,"garfield logan, sickfic, hurt/comfort, fanfic"
2023-02-02 18:02:46 GMT,"rope burns, hurt saul, hurt andreas, hurt/comfort, saul silva, andreas of eraklyon, farah dowling, ben harvey, ftws, febuwhump, febuwhumpday2"
2023-02-02 17:59:38 GMT,"The last of us, joel miller, ellie williams, Hurt/comfort, Joel and ellie"
2023-02-02 17:58:32 GMT,"ship: yoonkook, hurt/comfort, friends to lovers, light angst, confessions, yoongi ship, jungkook ship, ao3, bts ficrec, bts fic rec"
2023-02-02 11:06:22 GMT,"ship: namkook, hurt/comfort, established relationship, jungkook-centric, miscommunication, insecurities, ao3, jungkook ship, namjoon ship, bts fic rec, bts ficrec, angst"
2023-02-02 05:45:15 GMT,"yo I actually did something for febuwhump, linked universe, LU fanfic, ao3, hurt/comfort, febuwhump 2023, touch-starved, prompts, lu legend, lu sky, these two are canonically good friends in the comic and I think about that a lot, let sky and legend hug 2023, aka: fun bonding activities over trauma"
2023-02-02 02:39:34 GMT,"merlin, 5000 10000 words, rating mature, merlin/arthur, hurt/comfort, protective, angst"
2023-02-02 02:32:18 GMT,"Witcher, Modern AU, Biker AU, Geraskier, Hurt/Comfort, Hurt Jaskier, Disabled Jaskier, Chronic Pain, Look this chapter is basically fluff, I put basically in there to cover any interpretations of not fluff, Not fluff can include things like angst, To the Night We Met"
2023-02-02 01:56:25 GMT,"ribbon-13, shuake, persona 5, prompt, hurt/comfort, engine room, my first prompt!!, thank you so much for sending one in!;;♡, ♡♡♡♡♡♡"
2023-02-01 14:12:18 GMT,"teen wolf, theo raeken, dad!theo raeken, angst, hurt/comfort, fanfic, ao3, pt br, moodboard, theo raeken moodboard"
2023-02-01 13:22:55 GMT,"isaac clarke, clarkeposting, hurt/comfort, meta"
2023-02-01 10:33:32 GMT,"pain, nausea, saul is an omega, hurt saul, hurt/comfort, sky is an alpha, saul silva, sky of eraklyon, ftws, febuwhump, febuwhumpday1"
2023-02-01 06:25:21 GMT,"love, hate, quotes, im tired of it, hurt/comfort, unbelievable, weird but true, the truth hurts"
2023-02-01 04:45:58 GMT,"stranger things fanfiction, eddie x oc, hurt/comfort, 010, corroded coffin, monster girl, semi slow burn, eddie munson fanfic, black oc, eddie munson angst, fluff, angst, time travel, not suitable for minors, rough draft, critique welcome, Emotional Hurt/Comfort, the MC's personality gets stronger over time, Spiders, This story is not Arachnophobia friendly, longfic, EpicLength, Eddie Munson/Original Female Character(s)"
2023-02-01 04:17:59 GMT,"merlin fic rec, merlin, merlin fic, hurt/comfort, merthur, hc bingo"
2023-02-01 02:58:56 GMT,"whump, hurt/comfort, tropes, writing, fanfiction"
2023-02-01 00:42:12 GMT,"carver hawke, fenris dragon age, dragon age, dragon age 2, hurt/comfort, angst, fanfic, dragon age fanfiction, scarring, abuse reference, envi writes"
